mHistId,dHistId,cAbbreviation,mId,mLongName,mShortName,mEntryMode,mStatus,mAdmissionNumber,mAdmissionMode,mAdmissionDate,mAbolitionNumber,mAbolitionMode,mAbolitionDate,mDateOfChange
14567,10279,VD,5494,Pampigny,Pampigny,Municipality,1,2405,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14568,10278,VD,5588,Paudex,Paudex,Municipality,1,2470,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14569,10276,VD,5759,Premier,Premier,Municipality,1,2602,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14570,10279,VD,5643,Préverenges,Préverenges,Municipality,1,2508,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14571,10274,VD,5683,Prévonloup,Prévonloup,Municipality,1,2543,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14572,10276,VD,5566,Provence,Provence,Municipality,1,2458,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14573,10278,VD,5607,Puidoux,Puidoux,Municipality,1,2481,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14574,10278,VD,5590,Pully,Pully,Municipality,1,2472,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14575,10281,VD,5589,Prilly,Prilly,Municipality,1,2471,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14576,10275,VD,5532,Poliez-le-Grand,Poliez-le-Grand,Municipality,1,2435,Reassignment to other d/c,2006-09-01,3270,Abolition,2011-06-30,2011-06-30
14577,10275,VD,5533,Poliez-Pittet,Poliez-Pittet,Municipality,1,2436,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14578,10279,VD,5497,Pompaples,Pompaples,Municipality,1,2408,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14579,10276,VD,5926,Pomy,Pomy,Municipality,1,2703,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14580,10281,VD,5591,Renens (VD),Renens (VD),Municipality,1,2473,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14581,10276,VD,5927,Prahins,Prahins,Municipality,1,2704,Reassignment to other d/c,2006-09-01,3289,Abolition,2011-12-31,2011-12-31
14582,10280,VD,5725,Prangins,Prangins,Municipality,1,2577,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14583,10279,VD,5437,Saubraz,Saubraz,Municipality,1,2370,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14584,10278,VD,5611,Savigny,Savigny,Municipality,1,2485,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14585,10274,VD,5824,Sassel,Sassel,Municipality,1,2644,Reassignment to other d/c,2006-09-01,3277,Abolition,2011-06-30,2011-06-30
14586,10279,VD,5436,Saint-Oyens,Saint-Oyens,Municipality,1,2369,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14587,10279,VD,5646,Saint-Prex,Saint-Prex,Municipality,1,2511,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14588,10278,VD,5610,Saint-Saphorin (Lavaux),Saint-Saphorin (Lavaux),Municipality,1,2484,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14589,10279,VD,5647,Saint-Saphorin-sur-Morges,Saint-Saphorin-s-Morges,Municipality,1,2512,Reassignment to other d/c,2006-09-01,3275,Abolition,2011-06-30,2011-06-30
14590,10281,VD,5648,Saint-Sulpice (VD),Saint-Sulpice (VD),Municipality,1,2513,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14591,10276,VD,5568,Sainte-Croix,Sainte-Croix,Municipality,1,2460,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14592,10274,VD,5686,Sarzens,Sarzens,Municipality,1,2546,Reassignment to other d/c,2006-09-01,3575,Abolition,2016-12-31,2016-12-31
14593,10279,VD,5500,Sévery,Sévery,Municipality,1,2411,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14594,10279,VD,5499,Senarclens,Senarclens,Municipality,1,2410,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14595,10276,VD,5762,Sergey,Sergey,Municipality,1,2605,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14596,10278,VD,5799,Servion,Servion,Municipality,1,2627,Reassignment to other d/c,2006-09-01,3287,Change of area,2011-12-31,2011-12-31
14597,10274,VD,5826,Seigneux,Seigneux,Municipality,1,2645,Reassignment to other d/c,2006-09-01,3277,Abolition,2011-06-30,2011-06-30
14598,10280,VD,5728,Signy-Avenex,Signy-Avenex,Municipality,1,2580,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14599,10282,VD,5888,Saint-Légier-La Chiésaz,Saint-Légier-La Chiésaz,Municipality,1,2675,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14600,10276,VD,5567,Romairon,Romairon,Municipality,1,2459,Reassignment to other d/c,2006-09-01,3273,Abolition,2011-06-30,2011-06-30
14601,10279,VD,5435,Saint-Livres,Saint-Livres,Municipality,1,2368,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14602,10278,VD,5609,Rivaz,Rivaz,Municipality,1,2483,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14603,10273,VD,5413,Roche (VD),Roche (VD),Municipality,1,2351,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14604,10280,VD,5861,Rolle,Rolle,Municipality,1,2663,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14605,10277,VD,5592,Romanel-sur-Lausanne,Romanel-sur-Lausanne,Municipality,1,2474,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14606,10279,VD,5645,Romanel-sur-Morges,Romanel-sur-Morges,Municipality,1,2510,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14607,10274,VD,5798,Ropraz,Ropraz,Municipality,1,2626,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14608,10279,VD,5644,Reverolle,Reverolle,Municipality,1,2509,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14609,10282,VD,5842,Rossinière,Rossinière,Municipality,1,2651,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14610,10278,VD,5608,Riex,Riex,Municipality,1,2482,Reassignment to other d/c,2006-09-01,3274,Abolition,2011-06-30,2011-06-30
14611,10274,VD,5684,Rossenges,Rossenges,Municipality,1,2544,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14612,10275,VD,5535,Saint-Barthélemy (VD),Saint-Barthélemy (VD),Municipality,1,2438,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14613,10280,VD,5727,Saint-Cergue,Saint-Cergue,Municipality,1,2579,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14614,10275,VD,5685,Saint-Cierges,Saint-Cierges,Municipality,1,2545,Reassignment to other d/c,2006-09-01,3395,Abolition,2012-12-31,2012-12-31
14615,10280,VD,5434,Saint-George,Saint-George,Municipality,1,2367,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14616,10273,VD,5412,Rennaz,Rennaz,Municipality,1,2350,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14617,10276,VD,5564,Novalles,Novalles,Municipality,1,2456,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14618,10282,VD,5843,Rougemont,Rougemont,Municipality,1,2652,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14619,10275,VD,5534,Rueyres,Rueyres,Municipality,1,2437,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14620,10273,VD,5408,Noville,Noville,Municipality,1,2346,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14621,10276,VD,5755,Lignerolle,Lignerolle,Municipality,1,2598,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14622,10279,VD,5638,Lonay,Lonay,Municipality,1,2503,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14623,10274,VD,5674,Lovatens,Lovatens,Municipality,1,2534,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14624,10280,VD,5429,Longirod,Longirod,Municipality,1,2362,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14625,10273,VD,5407,Leysin,Leysin,Municipality,1,2345,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14626,10278,VD,5786,Les Cullayes,Les Cullayes,Municipality,1,2615,Reassignment to other d/c,2006-09-01,3287,Abolition,2011-12-31,2011-12-31
14627,10276,VD,5750,Les Clées,Les Clées,Municipality,1,2594,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14628,10278,VD,5801,Les Thioleyres,Les Thioleyres,Municipality,1,2629,Reassignment to other d/c,2006-09-01,3286,Abolition,2011-12-31,2011-12-31
14629,10278,VD,5800,Les Tavernes,Les Tavernes,Municipality,1,2628,Reassignment to other d/c,2006-09-01,3286,Abolition,2011-12-31,2011-12-31
14630,10274,VD,5820,Marnand,Marnand,Municipality,1,2641,Reassignment to other d/c,2006-09-01,3277,Abolition,2011-06-30,2011-06-30
14631,10280,VD,5430,Marchissy,Marchissy,Municipality,1,2363,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14632,10274,VD,5675,Lucens,Lucens,Municipality,1,2535,Reassignment to other d/c,2006-09-01,3276,Change of area,2011-06-30,2011-06-30
14633,10276,VD,5562,Mauborget,Mauborget,Municipality,1,2454,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14634,10276,VD,5919,Mathod,Mathod,Municipality,1,2696,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14635,10275,VD,5676,Martherenges,Martherenges,Municipality,1,2536,Reassignment to other d/c,2006-09-01,3395,Abolition,2012-12-31,2012-12-31
14636,10279,VD,5639,Lully (VD),Lully (VD),Municipality,1,2504,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14637,10279,VD,5640,Lussy-sur-Morges,Lussy-sur-Morges,Municipality,1,2505,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14638,10280,VD,5858,Luins,Luins,Municipality,1,2660,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14639,10280,VD,5731,Le Vaud,Le Vaud,Municipality,1,2583,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14640,10278,VD,5606,Lutry,Lutry,Municipality,1,2480,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14641,10275,VD,5526,Malapalud,Malapalud,Municipality,1,2429,Reassignment to other d/c,2006-09-01,2755,Abolition,2008-12-31,2008-12-31
14642,10282,VD,5885,Jongny,Jongny,Municipality,1,2673,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14643,10276,VD,5754,Juriens,Juriens,Municipality,1,2597,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14644,10277,VD,5585,Jouxtens-Mézery,Jouxtens-Mézery,Municipality,1,2467,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14645,10273,VD,5406,Lavey-Morcles,Lavey-Morcles,Municipality,1,2344,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14646,10276,VD,5872,Le Chenit,Le Chenit,Municipality,1,2667,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14647,10277,VD,5587,Le Mont-sur-Lausanne,Le Mont-sur-Lausanne,Municipality,1,2469,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14648,10276,VD,5873,Le Lieu,Le Lieu,Municipality,1,2668,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14649,10277,VD,5586,Lausanne,Lausanne,Municipality,1,2468,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14650,10279,VD,5637,Lavigny,Lavigny,Municipality,1,2502,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14651,10279,VD,5474,La Chaux (Cossonay),La Chaux (Cossonay),Municipality,1,2385,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14652,10279,VD,5486,L'Isle,L'Isle,Municipality,1,2397,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14653,10276,VD,5741,L'Abergement,L'Abergement,Municipality,1,2585,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14654,10276,VD,5871,L'Abbaye,L'Abbaye,Municipality,1,2666,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14655,10276,VD,5758,La Praz,La Praz,Municipality,1,2601,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14656,10282,VD,5889,La Tour-de-Peilz,La Tour-de-Peilz,Municipality,1,2676,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14657,10279,VD,5498,La Sarraz,La Sarraz,Municipality,1,2409,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14658,10280,VD,5726,La Rippe,La Rippe,Municipality,1,2578,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14659,10280,VD,5724,Nyon,Nyon,Municipality,1,2576,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14660,10275,VD,5528,Naz,Naz,Municipality,1,2431,Reassignment to other d/c,2006-09-01,3270,Abolition,2011-06-30,2011-06-30
14661,10276,VD,5563,Mutrux,Mutrux,Municipality,1,2455,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14662,10275,VD,5679,Neyruz-sur-Moudon,Neyruz-sur-Moudon,Municipality,1,2539,Reassignment to other d/c,2006-09-01,3395,Abolition,2012-12-31,2012-12-31
14663,10273,VD,5409,Ollon,Ollon,Municipality,1,2347,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14664,10274,VD,5461,Oleyres,Oleyres,Municipality,1,2379,Reassignment to other d/c,2006-09-01,3268,Abolition,2011-06-30,2011-06-30
14665,10275,VD,5680,Ogens,Ogens,Municipality,1,2540,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14666,10275,VD,5923,Oppens,Oppens,Municipality,1,2700,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14667,10278,VD,5793,Oron-la-Ville,Oron-la-Ville,Municipality,1,2622,Reassignment to other d/c,2006-09-01,3286,Abolition,2011-12-31,2011-12-31
14668,10279,VD,5493,Orny,Orny,Municipality,1,2404,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14669,10273,VD,5411,Ormont-Dessus,Ormont-Dessus,Municipality,1,2349,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14670,10273,VD,5410,Ormont-Dessous,Ormont-Dessous,Municipality,1,2348,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14671,10276,VD,5924,Orges,Orges,Municipality,1,2701,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14672,10276,VD,5565,Onnens (VD),Onnens (VD),Municipality,1,2457,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14673,10276,VD,5757,Orbe,Orbe,Municipality,1,2600,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14674,10278,VD,5791,Mézières (VD),Mézières (VD),Municipality,1,2620,Reassignment to other d/c,2006-09-01,3455,Abolition,2016-06-30,2016-06-30
14675,10276,VD,5920,Mézery-près-Donneloye,Mézery-près-Donneloye,Municipality,1,2697,Reassignment to other d/c,2006-09-01,2734,Abolition,2007-12-31,2007-12-31
14676,10275,VD,5489,Mex (VD),Mex (VD),Municipality,1,2400,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14677,10279,VD,5641,Monnaz,Monnaz,Municipality,1,2506,Reassignment to other d/c,2006-09-01,3275,Abolition,2011-06-30,2011-06-30
14678,10276,VD,5921,Molondin,Molondin,Municipality,1,2698,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14679,10279,VD,5431,Mollens (VD),Mollens (VD),Municipality,1,2364,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14680,10280,VD,5723,Mies,Mies,Municipality,1,2575,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14681,10279,VD,5490,Moiry,Moiry,Municipality,1,2401,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14682,10274,VD,5821,Missy,Missy,Municipality,1,2642,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14683,10279,VD,5488,Mauraz,Mauraz,Municipality,1,2399,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14684,10278,VD,5794,Oron-le-Châtel,Oron-le-Châtel,Municipality,1,2623,Reassignment to other d/c,2006-09-01,3286,Abolition,2011-12-31,2011-12-31
14685,10274,VD,5678,Moudon,Moudon,Municipality,1,2538,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14686,10279,VD,5491,Mont-la-Ville,Mont-la-Ville,Municipality,1,2402,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14687,10275,VD,5527,Morrens (VD),Morrens (VD),Municipality,1,2430,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14688,10274,VD,5460,Mur (VD),Mur (VD),Municipality,1,2378,Reassignment to other d/c,2006-09-01,3269,Abolition,2011-06-30,2011-06-30
14689,10276,VD,5756,Montcherand,Montcherand,Municipality,1,2599,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14690,10279,VD,5642,Morges,Morges,Municipality,1,2507,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14691,10276,VD,5922,Montagny-près-Yverdon,Montagny-près-Yverdon,Municipality,1,2699,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14692,10275,VD,5677,Montaubion-Chardonney,Montaubion-Chardonney,Municipality,1,2537,Reassignment to other d/c,2006-09-01,3272,Abolition,2011-06-30,2011-06-30
14693,10274,VD,5459,Montmagny,Montmagny,Municipality,1,2377,Reassignment to other d/c,2006-09-01,3269,Abolition,2011-06-30,2011-06-30
14694,10280,VD,5859,Mont-sur-Rolle,Mont-sur-Rolle,Municipality,1,2661,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14695,10279,VD,5492,Montricher,Montricher,Municipality,1,2403,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14696,10279,VD,5432,Montherod,Montherod,Municipality,1,2365,Reassignment to other d/c,2006-09-01,3943,Abolition,2020-12-31,2020-12-31
14697,10278,VD,5792,Montpreveyres,Montpreveyres,Municipality,1,2621,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14698,10274,VD,5673,Hermenches,Hermenches,Municipality,1,2533,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14699,10276,VD,5914,Ependes (VD),Ependes (VD),Municipality,1,2691,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14700,10278,VD,5603,Epesses,Epesses,Municipality,1,2477,Reassignment to other d/c,2006-09-01,3274,Abolition,2011-06-30,2011-06-30
14701,10277,VD,5584,Epalinges,Epalinges,Municipality,1,2466,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14702,10275,VD,5521,Etagnières,Etagnières,Municipality,1,2424,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14703,10279,VD,5636,Etoy,Etoy,Municipality,1,2501,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14704,10280,VD,5856,Essertines-sur-Rolle,Essertines-sur-Rolle,Municipality,1,2658,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14705,10278,VD,5788,Essertes,Essertes,Municipality,1,2617,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14706,10280,VD,5716,Eysins,Eysins,Municipality,1,2568,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14707,10274,VD,5819,Henniez,Henniez,Municipality,1,2640,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14708,10275,VD,5520,Essertines-sur-Yverdon,Essertines-sur-Yverdon,Municipality,1,2423,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14709,10276,VD,5915,Essert-Pittet,Essert-Pittet,Municipality,1,2692,Reassignment to other d/c,2006-09-01,3576,Abolition,2016-12-31,2016-12-31
14710,10276,VD,5916,Essert-sous-Champvent,Essert-sous-Champvent,Municipality,1,2693,Reassignment to other d/c,2006-09-01,3288,Abolition,2011-12-31,2011-12-31
14711,10280,VD,5715,Duillier,Duillier,Municipality,1,2567,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14712,10280,VD,5855,Dully,Dully,Municipality,1,2657,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14713,10276,VD,5913,Donneloye,Donneloye,Municipality,1,2690,Reassignment to other d/c,2006-09-01,2734,Change of area,2007-12-31,2007-12-31
14714,10275,VD,5517,Dommartin,Dommartin,Municipality,1,2420,Reassignment to other d/c,2006-09-01,3270,Abolition,2011-06-30,2011-06-30
14715,10274,VD,5671,Dompierre (VD),Dompierre (VD),Municipality,1,2531,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14716,10279,VD,5482,Eclépens,Eclépens,Municipality,1,2393,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14717,10275,VD,5518,Echallens,Echallens,Municipality,1,2421,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14718,10279,VD,5633,Echandens,Echandens,Municipality,1,2498,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14719,10275,VD,5519,Eclagnens,Eclagnens,Municipality,1,2422,Reassignment to other d/c,2006-09-01,3271,Abolition,2011-06-30,2011-06-30
14720,10278,VD,5787,Ecoteaux,Ecoteaux,Municipality,1,2616,Reassignment to other d/c,2006-09-01,3286,Abolition,2011-12-31,2011-12-31
14721,10281,VD,5635,Ecublens (VD),Ecublens (VD),Municipality,1,2500,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14722,10279,VD,5634,Echichens,Echichens,Municipality,1,2499,Reassignment to other d/c,2006-09-01,3275,Change of area,2011-06-30,2011-06-30
14723,10274,VD,5818,Granges-près-Marnand,Granges-près-Marnand,Municipality,1,2639,Reassignment to other d/c,2006-09-01,3277,Abolition,2011-06-30,2011-06-30
14724,10278,VD,5605,Grandvaux,Grandvaux,Municipality,1,2479,Reassignment to other d/c,2006-09-01,3274,Abolition,2011-06-30,2011-06-30
14725,10276,VD,5561,Grandson,Grandson,Municipality,1,2453,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14726,10280,VD,5718,Genolier,Genolier,Municipality,1,2570,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14727,10276,VD,5918,Gressy,Gressy,Municipality,1,2695,Reassignment to other d/c,2006-09-01,3278,Abolition,2011-06-30,2011-06-30
14728,10280,VD,5722,Grens,Grens,Municipality,1,2574,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14729,10274,VD,5817,Grandcour,Grandcour,Municipality,1,2638,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14730,10279,VD,5428,Gimel,Gimel,Municipality,1,2361,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14731,10280,VD,5719,Gingins,Gingins,Municipality,1,2571,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14732,10276,VD,5560,Grandevent,Grandevent,Municipality,1,2452,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14733,10280,VD,5721,Gland,Gland,Municipality,1,2573,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14734,10279,VD,5484,Gollion,Gollion,Municipality,1,2395,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14735,10280,VD,5720,Givrins,Givrins,Municipality,1,2572,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14736,10279,VD,5485,Grancy,Grancy,Municipality,1,2396,Reassignment to other d/c,2006-09-01,NA,NA,NA,2006-09-01
14737,10275,VD,5525,Goumoens-le-Jux,Goumoens-le-Jux,Municipality,1,2428,Reassignment to other d/c,2006-09-01,3271,Abolition,2011-06-30,2011-06-30
14738,10275,VD,5524,Goumoens-la-Ville,Goumoens-la-Ville,Municipality,1,2427,Reassignment to other d/c,2006-09-01,3271,Abolition,2011-06-30,2011-06-30
